;or;ex;weight
2062;11_t5;end;0.1
2063;13_t5;end;0.1
2064;14_t5;end;0.1
2065;17_t5;end;0.1
2066;20_t5;end;0.1
2067;23_t5;end;0.1
2068;24_t5;end;0.1
2069;27_t5;end;0.1
2070;0_t5;end;0.1
2071;1_t5;end;0.1
2072;3_t5;end;0.1
2073;4_t5;end;0.1
2074;5_t5;end;0.1
2075;7_t5;end;0.1
2076;8_t5;end;0.1
2077;10_t5;end;0.1
2078;11_t5;end;0.1
2079;15_t5;end;0.1
2080;16_t5;end;0.1
2081;17_t5;end;0.1
2082;25_t5;end;0.1
2083;26_t5;end;0.1
2084;0_t5;end;0.1
2085;2_t5;end;0.1
2086;6_t5;end;0.1
2087;7_t5;end;0.1
2088;8_t5;end;0.1
2089;9_t5;end;0.1
2090;12_t5;end;0.1
2091;13_t5;end;0.1
2092;15_t5;end;0.1
2093;18_t5;end;0.1
2094;19_t5;end;0.1
2095;21_t5;end;0.1
2096;22_t5;end;0.1
2097;25_t5;end;0.1
2098;26_t5;end;0.1
2099;0_t5;end;0.1
2100;1_t5;end;0.1
2101;3_t5;end;0.1
2102;5_t5;end;0.1
2103;6_t5;end;0.1
2104;7_t5;end;0.1
2105;10_t5;end;0.1
2106;14_t5;end;0.1
2107;16_t5;end;0.1
2108;18_t5;end;0.1
2109;20_t5;end;0.1
2110;23_t5;end;0.1
2111;27_t5;end;0.1
2112;28_t5;end;0.1
2113;0_t5;end;0.1
2114;1_t5;end;0.1
2115;4_t5;end;0.1
2116;5_t5;end;0.1
2117;6_t5;end;0.1
2118;8_t5;end;0.1
2119;11_t5;end;0.1
2120;14_t5;end;0.1
2121;17_t5;end;0.1
2122;19_t5;end;0.1
2123;20_t5;end;0.1
2124;23_t5;end;0.1
2125;27_t5;end;0.1
2126;28_t5;end;0.1
2127;0_t5;end;0.1
2128;1_t5;end;0.1
2129;3_t5;end;0.1
2130;5_t5;end;0.1
2131;7_t5;end;0.1
2132;9_t5;end;0.1
2133;10_t5;end;0.1
2134;14_t5;end;0.1
2135;16_t5;end;0.1
2136;20_t5;end;0.1
2137;21_t5;end;0.1
2138;23_t5;end;0.1
2139;27_t5;end;0.1
2140;29_t5;end;0.1
2141;0_t5;end;0.1
2142;1_t5;end;0.1
2143;4_t5;end;0.1
2144;5_t5;end;0.1
2145;8_t5;end;0.1
2146;9_t5;end;0.1
2147;11_t5;end;0.1
2148;14_t5;end;0.1
2149;17_t5;end;0.1
2150;20_t5;end;0.1
2151;22_t5;end;0.1
2152;23_t5;end;0.1
2153;27_t5;end;0.1
2154;29_t5;end;0.1
2155;0_t5;end;0.1
2156;1_t5;end;0.1
2157;3_t5;end;0.1
2158;5_t5;end;0.1
2159;7_t5;end;0.1
2160;10_t5;end;0.1
2161;14_t5;end;0.1
2162;15_t5;end;0.1
2163;16_t5;end;0.1
2164;20_t5;end;0.1
2165;23_t5;end;0.1
2166;25_t5;end;0.1
2167;27_t5;end;0.1
2168;30_t5;end;0.1
2169;0_t5;end;0.1
2170;1_t5;end;0.1
2171;4_t5;end;0.1
2172;5_t5;end;0.1
2173;8_t5;end;0.1
2174;11_t5;end;0.1
2175;14_t5;end;0.1
2176;15_t5;end;0.1
2177;17_t5;end;0.1
2178;20_t5;end;0.1
2179;23_t5;end;0.1
2180;26_t5;end;0.1
2181;27_t5;end;0.1
2182;30_t5;end;0.1
2183;0_t5;end;0.1
2184;2_t5;end;0.1
2185;6_t5;end;0.1
2186;7_t5;end;0.1
2187;9_t5;end;0.1
2188;12_t5;end;0.1
2189;15_t5;end;0.1
2190;18_t5;end;0.1
2191;20_t5;end;0.1
2192;21_t5;end;0.1
2193;24_t5;end;0.1
2194;25_t5;end;0.1
2195;28_t5;end;0.1
2196;29_t5;end;0.1
2197;30_t5;end;0.1
2198;0_t5;end;0.1
2199;2_t5;end;0.1
2200;6_t5;end;0.1
2201;8_t5;end;0.1
2202;9_t5;end;0.1
2203;13_t5;end;0.1
2204;15_t5;end;0.1
2205;19_t5;end;0.1
2206;20_t5;end;0.1
2207;22_t5;end;0.1
2208;24_t5;end;0.1
2209;26_t5;end;0.1
2210;28_t5;end;0.1
2211;29_t5;end;0.1
2212;30_t5;end;0.1
2213;1_t5;end;0.1
2214;2_t5;end;0.1
2215;6_t5;end;0.1
2216;9_t5;end;0.1
2217;10_t5;end;0.1
2218;11_t5;end;0.1
2219;12_t5;end;0.1
2220;13_t5;end;0.1
2221;15_t5;end;0.1
2222;18_t5;end;0.1
2223;19_t5;end;0.1
2224;21_t5;end;0.1
2225;22_t5;end;0.1
2226;25_t5;end;0.1
2227;26_t5;end;0.1
2228;1_t5;end;0.1
2229;2_t5;end;0.1
2230;6_t5;end;0.1
2231;9_t5;end;0.1
2232;10_t5;end;0.1
2233;12_t5;end;0.1
2234;15_t5;end;0.1
2235;18_t5;end;0.1
2236;21_t5;end;0.1
2237;23_t5;end;0.1
2238;24_t5;end;0.1
2239;25_t5;end;0.1
2240;28_t5;end;0.1
2241;29_t5;end;0.1
2242;30_t5;end;0.1
2243;1_t5;end;0.1
2244;2_t5;end;0.1
2245;6_t5;end;0.1
2246;9_t5;end;0.1
2247;11_t5;end;0.1
2248;13_t5;end;0.1
2249;15_t5;end;0.1
2250;19_t5;end;0.1
2251;22_t5;end;0.1
2252;23_t5;end;0.1
2253;24_t5;end;0.1
2254;26_t5;end;0.1
2255;28_t5;end;0.1
2256;29_t5;end;0.1
2257;30_t5;end;0.1
2258;2_t5;end;0.1
2259;3_t5;end;0.1
2260;4_t5;end;0.1
2261;6_t5;end;0.1
2262;9_t5;end;0.1
2263;12_t5;end;0.1
2264;13_t5;end;0.1
2265;15_t5;end;0.1
2266;18_t5;end;0.1
2267;19_t5;end;0.1
2268;21_t5;end;0.1
2269;22_t5;end;0.1
2270;25_t5;end;0.1
2271;26_t5;end;0.1
2272;2_t5;end;0.1
2273;3_t5;end;0.1
2274;6_t5;end;0.1
2275;9_t5;end;0.1
2276;12_t5;end;0.1
2277;14_t5;end;0.1
2278;15_t5;end;0.1
2279;18_t5;end;0.1
2280;21_t5;end;0.1
2281;24_t5;end;0.1
2282;25_t5;end;0.1
2283;28_t5;end;0.1
2284;29_t5;end;0.1
2285;30_t5;end;0.1
2286;3_t5;end;0.1
2287;4_t5;end;0.1
2288;7_t5;end;0.1
2289;8_t5;end;0.1
2290;10_t5;end;0.1
2291;11_t5;end;0.1
2292;12_t5;end;0.1
2293;13_t5;end;0.1
2294;14_t5;end;0.1
2295;16_t5;end;0.1
2296;17_t5;end;0.1
2297;20_t5;end;0.1
2298;23_t5;end;0.1
2299;24_t5;end;0.1
2300;27_t5;end;0.1
2301;3_t5;end;0.1
2302;4_t5;end;0.1
2303;7_t5;end;0.1
2304;8_t5;end;0.1
2305;10_t5;end;0.1
2306;11_t5;end;0.1
2307;14_t5;end;0.1
2308;16_t5;end;0.1
2309;17_t5;end;0.1
2310;18_t5;end;0.1
2311;19_t5;end;0.1
2312;20_t5;end;0.1
2313;23_t5;end;0.1
2314;27_t5;end;0.1
2315;28_t5;end;0.1
2316;3_t5;end;0.1
2317;4_t5;end;0.1
2318;7_t5;end;0.1
2319;8_t5;end;0.1
2320;10_t5;end;0.1
2321;11_t5;end;0.1
2322;14_t5;end;0.1
2323;16_t5;end;0.1
2324;17_t5;end;0.1
2325;20_t5;end;0.1
2326;21_t5;end;0.1
2327;22_t5;end;0.1
2328;23_t5;end;0.1
2329;27_t5;end;0.1
2330;29_t5;end;0.1
2331;3_t5;end;0.1
2332;4_t5;end;0.1
2333;12_t5;end;0.1
2334;13_t5;end;0.1
2335;14_t5;end;0.1
2336;18_t5;end;0.1
2337;19_t5;end;0.1
2338;21_t5;end;0.1
2339;22_t5;end;0.1
2340;24_t5;end;0.1
2341;25_t5;end;0.1
2342;26_t5;end;0.1
2343;28_t5;end;0.1
2344;29_t5;end;0.1
2345;30_t5;end;0.1
2346;3_t5;end;0.1
2347;4_t5;end;0.1
2348;7_t5;end;0.1
2349;8_t5;end;0.1
2350;10_t5;end;0.1
2351;11_t5;end;0.1
2352;14_t5;end;0.1
2353;16_t5;end;0.1
2354;17_t5;end;0.1
2355;20_t5;end;0.1
2356;23_t5;end;0.1
2357;25_t5;end;0.1
2358;26_t5;end;0.1
2359;27_t5;end;0.1
2360;30_t5;end;0.1
2361;2_t5;end;0.1
2362;4_t5;end;0.1
2363;6_t5;end;0.1
2364;9_t5;end;0.1
2365;13_t5;end;0.1
2366;14_t5;end;0.1
2367;15_t5;end;0.1
2368;19_t5;end;0.1
2369;22_t5;end;0.1
2370;24_t5;end;0.1
2371;26_t5;end;0.1
2372;28_t5;end;0.1
2373;29_t5;end;0.1
2374;30_t5;end;0.1
2375;2_t5;end;0.1
2376;5_t5;end;0.1
2377;6_t5;end;0.1
2378;9_t5;end;0.1
2379;12_t5;end;0.1
2380;13_t5;end;0.1
2381;15_t5;end;0.1
2382;16_t5;end;0.1
2383;17_t5;end;0.1
2384;18_t5;end;0.1
2385;19_t5;end;0.1
2386;21_t5;end;0.1
2387;22_t5;end;0.1
2388;25_t5;end;0.1
2389;26_t5;end;0.1
2390;2_t5;end;0.1
2391;5_t5;end;0.1
2392;6_t5;end;0.1
2393;9_t5;end;0.1
2394;12_t5;end;0.1
2395;15_t5;end;0.1
2396;16_t5;end;0.1
2397;18_t5;end;0.1
2398;21_t5;end;0.1
2399;24_t5;end;0.1
2400;25_t5;end;0.1
2401;27_t5;end;0.1
2402;28_t5;end;0.1
2403;29_t5;end;0.1
2404;30_t5;end;0.1
2405;2_t5;end;0.1
2406;5_t5;end;0.1
2407;6_t5;end;0.1
2408;9_t5;end;0.1
2409;13_t5;end;0.1
2410;15_t5;end;0.1
2411;17_t5;end;0.1
2412;19_t5;end;0.1
2413;22_t5;end;0.1
2414;24_t5;end;0.1
2415;26_t5;end;0.1
2416;27_t5;end;0.1
2417;28_t5;end;0.1
2418;29_t5;end;0.1
2419;30_t5;end;0.1
2420;7_t5;end;0.1
2421;8_t5;end;0.1
2422;12_t5;end;0.1
2423;13_t5;end;0.1
2424;18_t5;end;0.1
2425;19_t5;end;0.1
2426;20_t5;end;0.1
2427;21_t5;end;0.1
2428;22_t5;end;0.1
2429;24_t5;end;0.1
2430;25_t5;end;0.1
2431;26_t5;end;0.1
2432;28_t5;end;0.1
2433;29_t5;end;0.1
2434;30_t5;end;0.1
2435;10_t5;end;0.1
2436;11_t5;end;0.1
2437;12_t5;end;0.1
2438;13_t5;end;0.1
2439;18_t5;end;0.1
2440;19_t5;end;0.1
2441;21_t5;end;0.1
2442;22_t5;end;0.1
2443;23_t5;end;0.1
2444;24_t5;end;0.1
2445;25_t5;end;0.1
2446;26_t5;end;0.1
2447;28_t5;end;0.1
2448;29_t5;end;0.1
2449;30_t5;end;0.1
2450;12_t5;end;0.1
2451;13_t5;end;0.1
2452;16_t5;end;0.1
2453;17_t5;end;0.1
2454;18_t5;end;0.1
2455;19_t5;end;0.1
2456;21_t5;end;0.1
2457;22_t5;end;0.1
2458;24_t5;end;0.1
2459;25_t5;end;0.1
2460;26_t5;end;0.1
2461;27_t5;end;0.1
2462;28_t5;end;0.1
2463;29_t5;end;0.1
2464;30_t5;end;0.1
